,0,1,2,3,4,5,6,7,8,9,10,11
90,cds-WP_002919224.1,cds-WP_002921200.1,cds-WP_002909055.1,cds-WP_001062678.1,cds-WP_032429885.1,cds-AF52_RS0123290,cds-WP_013815099.1-51,cds-WP_001741945.1,cds-WP_002915106.1,cds-WP_002910392.1,cds-WP_032429885.1,cds-WP_002918369.1
91,cds-WP_002913160.1,cds-WP_004152427.1,cds-WP_021314296.1,cds-WP_002919662.1,cds-WP_032430113.1,cds-WP_013815099.1-44,cds-WP_013815099.1-23,cds-WP_000462905.1,cds-WP_002915259.1,cds-WP_004151748.1,cds-AF52_RS0123810,cds-WP_002913181.1
92,cds-AF52_RS19800,cds-WP_004211006.1,cds-WP_004148802.1,cds-WP_002921438.1,cds-WP_170999280.1,cds-WP_013815099.1-66,cds-WP_013815099.1-42,cds-WP_004150950.1,cds-WP_004150977.1,cds-WP_032418518.1,cds-WP_032429520.1,cds-WP_002894730.1
93,cds-WP_002914067.1,cds-WP_002889327.1,cds-WP_004893550.1,cds-WP_016947259.1,cds-WP_004164645.1,cds-WP_187079192.1,cds-WP_013815099.1-77,cds-WP_002911381.1,cds-WP_002901243.1,cds-WP_002882922.1,cds-WP_170999280.1,cds-WP_002883016.1
94,cds-WP_023285394.1,cds-WP_002884740.1,cds-WP_032429917.1,cds-WP_004179681.1,cds-WP_032429520.1,cds-WP_013815099.1-12,cds-WP_013815099.1-13,cds-WP_004150977.1,cds-WP_004144748.1,cds-WP_000135058.1,cds-WP_004164645.1,cds-WP_004174700.1
95,cds-WP_004145860.1,cds-WP_002885145.1,cds-WP_002922510.1,cds-WP_004148994.1,cds-AF52_RS0124215,cds-WP_013815099.1-2,cds-WP_013815099.1-29,cds-WP_004176682.1,cds-WP_032428530.1,cds-WP_004183942.1,cds-WP_004151523.1,cds-WP_002883224.1
96,cds-WP_021440037.1,cds-WP_002898590.1,cds-WP_032429739.1,cds-WP_004180506.1,cds-WP_004141101.1,cds-WP_013815099.1-70,cds-WP_013815099.1-27,cds-WP_004145947.1,cds-WP_002919667.1,cds-WP_002898198.1,cds-WP_179139609.1,cds-WP_002910918.1
97,cds-WP_002919516.1,cds-WP_004174747.1,cds-WP_004145905.1,cds-WP_004150921.1,cds-WP_002888562.1,cds-AF52_RS11970,cds-WP_013815099.1-69,cds-WP_004151336.1,cds-WP_002895168.1,cds-WP_002885659.1,cds-WP_002884822.1,cds-WP_002889308.1
98,cds-WP_000868187.1,cds-WP_032429632.1,cds-WP_004177236.1,cds-WP_032429674.1,cds-WP_002907654.1,cds-WP_013815099.1-34,cds-WP_013815099.1-30,cds-WP_002898139.1,cds-WP_004173992.1,cds-WP_002913291.1,cds-WP_187079188.1,cds-WP_002896522.1
99,cds-WP_004145526.1,cds-WP_002916277.1,cds-WP_032430089.1,cds-WP_004142166.1,cds-WP_032175380.1,cds-WP_013815099.1-63,cds-WP_013815099.1-55,cds-WP_002886897.1,cds-WP_002914111.1,cds-WP_002896368.1,cds-WP_073545955.1,cds-WP_002895071.1
100,cds-WP_002439184.1,cds-WP_001207203.1,cds-WP_002895089.1,cds-AF52_RS19800,cds-WP_002918417.1,cds-WP_013815099.1-11,cds-WP_013815099.1-15,cds-WP_004890861.1,cds-WP_004151336.1,cds-WP_032430230.1,cds-WP_021440872.1,cds-WP_004177358.1
101,cds-WP_004144994.1,cds-WP_002902772.1,cds-WP_004142209.1,cds-WP_004174700.1,cds-WP_002901192.1,cds-WP_013815099.1-73,cds-WP_013815099.1-10,cds-WP_032429872.1,cds-WP_032430148.1,cds-WP_004178353.1,cds-WP_004174272.1,cds-WP_002911427.1
102,cds-WP_004149974.1,cds-WP_004151931.1,cds-WP_004151574.1,cds-WP_001207203.1,cds-WP_002922436.1,cds-AF52_RS08005,cds-WP_013815099.1-65,cds-WP_004176535.1,cds-WP_002894949.1,cds-WP_002919257.1,cds-WP_004151738.1,cds-WP_002913803.1
103,cds-WP_004893550.1,cds-WP_004144748.1,cds-WP_002910393.1,cds-WP_002915259.1,cds-AF52_RS27350,cds-AF52_RS09845,cds-AF52_RS0123290,cds-WP_002916499.1,cds-WP_002894773.1,cds-WP_002914074.1,cds-WP_032429976.1,cds-WP_004145526.1
104,cds-WP_004150358.1,cds-WP_015959249.1,cds-WP_004142216.1,cds-WP_002922413.1,cds-AF52_RS0124095,cds-AF52_RS14400,cds-WP_013815099.1-58,cds-WP_002922664.1,cds-WP_004222618.1,cds-WP_002912878.1,cds-WP_002898418.1,cds-WP_002887805.1
105,cds-WP_002898967.1,cds-WP_002900680.1,cds-WP_004145938.1,cds-WP_002913195.1,cds-WP_002911388.1,cds-AF52_RS26545,cds-WP_013815099.1-7,cds-WP_002919662.1,cds-WP_002914152.1,cds-WP_032429971.1,cds-WP_004174349.1,cds-WP_002913150.1
106,cds-WP_004151979.1,cds-WP_002913417.1,cds-WP_002887979.1,cds-WP_032424651.1,cds-WP_032175380.1-2,cds-AF52_RS22890,cds-WP_013815099.1-21,cds-WP_032428306.1,cds-WP_032429939.1,cds-WP_002922462.1,cds-WP_004150831.1,cds-WP_002895047.1
107,cds-WP_021314296.1,cds-WP_004190366.1,cds-WP_004152190.1,cds-WP_001138115.1,cds-WP_002917681.1,cds-AF52_RS26730,cds-WP_013815099.1-47,cds-WP_002918377.1,cds-AF52_RS0123915,cds-WP_009307419.1,cds-WP_002912935.1,cds-WP_002886682.1
108,cds-WP_004145442.1,cds-WP_002890400.1,cds-WP_021440873.1,cds-WP_002894771.1,cds-WP_032429634.1,cds-AF52_RS27390,cds-WP_013815099.1-57,cds-WP_002889316.1,cds-WP_002919257.1,cds-WP_004174017.1,cds-WP_002898992.1,cds-WP_002891641.1
109,cds-WP_004140076.1,cds-WP_004150817.1,cds-WP_021440607.1,cds-WP_004888422.1,cds-WP_014907855.1,cds-AF52_RS14415,cds-WP_013815099.1-22,cds-WP_002918379.1,cds-WP_032430089.1,cds-WP_002914111.1,cds-WP_014343000.1,cds-WP_004148802.1
110,cds-WP_002884142.1,cds-WP_002919206.1,cds-WP_004901172.1,cds-WP_002895071.1,cds-AF52_RS0123935,cds-AF52_RS11330,cds-WP_013815099.1-75,cds-WP_002920333.1,cds-WP_002919751.1,cds-WP_032430057.1,cds-AF52_RS07290,cds-WP_002895043.1
111,cds-WP_002911459.1,cds-WP_002914145.1,cds-WP_004144368.1,cds-WP_032429542.1,cds-WP_002921919.1,cds-AF52_RS08255,cds-WP_013815099.1-19,cds-WP_004140697.1,cds-WP_002918387.1,cds-WP_187079190.1,cds-WP_032430409.1,cds-WP_002894773.1
112,cds-WP_032429672.1,cds-WP_002884034.1,cds-WP_002912827.1,cds-WP_000522253.1,cds-WP_004186726.1,cds-AF52_RS27410,cds-AF52_RS27905,cds-WP_171991789.1,cds-WP_001096200.1,cds-WP_004890861.1,cds-WP_020806151.1,cds-WP_032428466.1
113,cds-WP_032429674.1,cds-WP_072001574.1,cds-WP_002918736.1,cds-WP_002894712.1,cds-WP_179139609.1,cds-AF52_RS26960,cds-WP_013815099.1-25,cds-WP_002882753.1,cds-WP_002895150.1,cds-WP_004147503.1,cds-WP_004150810.1,cds-WP_023157913.1
114,cds-WP_002918250.1,cds-WP_021440991.1,cds-WP_002898202.1,cds-WP_002882917.1,cds-WP_004152922.1,cds-AF52_RS27135,cds-WP_013815099.1-48,cds-WP_032429554.1,cds-WP_002910392.1,cds-WP_002882918.1,cds-AF52_RS0123150,cds-WP_021441059.1
115,cds-WP_004185555.1,cds-WP_032430148.1,cds-AF52_RS19800,cds-WP_032429833.1,cds-AF52_RS0123360,cds-AF52_RS26695,cds-WP_013815099.1-50,cds-WP_004150921.1,cds-WP_002915258.1,cds-WP_002919662.1,cds-WP_004178018.1,cds-WP_032429689.1
116,cds-WP_032428466.1,cds-WP_002918644.1,cds-WP_002913360.1,cds-WP_002916845.1,cds-WP_002886946.1,cds-AF52_RS27125,cds-WP_050484277.1,cds-WP_004151930.1,cds-WP_002899276.1,cds-WP_002914353.1,cds-WP_032429409.1,cds-WP_021441592.1
117,cds-WP_004151070.1,cds-WP_032429939.1,cds-WP_004176358.1,cds-WP_032429737.1,cds-WP_004174691.1,cds-AF52_RS27250,cds-WP_020803798.1,cds-WP_002898390.1,cds-WP_004183439.1,cds-WP_002919665.1,cds-WP_002887809.1,cds-WP_032429686.1
118,cds-WP_004151407.1,cds-WP_021441237.1,cds-WP_023285394.1,cds-WP_004151442.1,cds-WP_021440839.1,cds-WP_050484291.1,cds-WP_002906779.1,cds-WP_032430225.1,cds-WP_002883023.1,cds-WP_002914771.1,cds-WP_002882527.1,cds-WP_032428490.1
119,cds-WP_002891629.1,cds-WP_002887805.1,cds-WP_002883293.1,cds-WP_002913360.1,cds-WP_004234160.1,cds-WP_019704316.1,cds-WP_032429660.1,cds-WP_002896516.1,cds-WP_002913178.1,cds-AF52_RS26965,cds-WP_021441457.1,cds-WP_032428528.1
120,cds-WP_002916508.1,cds-WP_032417115.1,cds-WP_004151206.1,cds-WP_002890386.1,cds-WP_002889424.1,cds-WP_002891624.1,cds-WP_002883180.1,cds-WP_002898408.1,cds-WP_004900808.1,cds-WP_002883383.1,cds-WP_004900709.1,cds-WP_021441536.1
121,cds-WP_002913181.1,cds-WP_002883383.1,cds-WP_004145858.1,cds-WP_004144996.1,cds-WP_004146224.1,cds-WP_032430317.1,cds-WP_004223758.1,cds-WP_004149807.1,cds-WP_002919662.1,cds-WP_004143241.1,cds-WP_032429576.1,cds-WP_002915470.1
122,cds-WP_002896520.1,cds-WP_002895068.1,cds-WP_004144997.1,cds-WP_032428777.1,cds-WP_002908416.1,cds-WP_004149799.1,cds-WP_004227851.1,cds-WP_004145664.1,cds-WP_032428438.1,cds-WP_002888731.1,cds-WP_032429779.1,cds-WP_004899008.1
123,cds-WP_004177358.1,cds-WP_032429464.1,cds-WP_002884344.1,cds-WP_002888644.1,cds-WP_002910404.1,cds-WP_002896365.1,cds-WP_025710954.1,cds-WP_002913992.1,cds-WP_032429634.1,cds-WP_004214006.1,cds-WP_170965341.1,cds-WP_004149836.1
124,cds-WP_004151552.1,cds-WP_002916480.1,cds-WP_002882822.1,cds-WP_002913995.1,cds-WP_002901629.1,cds-WP_004189677.1,cds-WP_032414845.1,cds-WP_004176879.1,cds-WP_002911479.1,cds-WP_002912373.1,cds-WP_032428274.1,cds-WP_021441371.1
125,cds-WP_001138115.1,cds-WP_002918214.1,cds-WP_002887843.1,cds-WP_002919206.1,cds-WP_002888699.1,cds-WP_002915541.1,cds-WP_002912862.1,cds-WP_021441230.1,cds-WP_004188553.1,cds-WP_021440689.1,cds-WP_002914981.1,cds-WP_004180592.1
126,cds-WP_002885441.1,cds-WP_050484295.1,cds-WP_002916479.1,cds-WP_021441596.1,cds-WP_004144843.1,cds-WP_004189983.1,cds-WP_021440214.1,cds-WP_002907918.1,cds-WP_004140697.1,cds-WP_002917907.1,cds-WP_002914111.1,cds-WP_002922346.1
127,cds-WP_002922127.1,cds-WP_004194367.1,cds-WP_021440254.1,cds-WP_002890278.1,cds-WP_004180429.1,cds-WP_004151717.1,cds-WP_002888345.1,cds-WP_002884146.1,cds-WP_004145486.1,cds-AF52_RS08010,cds-WP_002911398.1,cds-WP_004143927.1
128,cds-WP_004893549.1,cds-WP_032430173.1,cds-WP_004186740.1,cds-WP_002894753.1,cds-WP_004143954.1,cds-WP_002901724.1,cds-WP_002888353.1,cds-WP_032428460.1,cds-WP_004149807.1,cds-WP_002895839.1,cds-AF52_RS26415,cds-AF52_RS03490
129,cds-WP_004189469.1,cds-WP_004150214.1,cds-WP_002918559.1,cds-WP_032429482.1,cds-WP_002901489.1,cds-WP_032429415.1,cds-WP_032430332.1,cds-WP_002910443.1,cds-WP_002913979.1,cds-WP_002910720.1,cds-WP_002907563.1,cds-WP_032430018.1
130,cds-WP_002890398.1,cds-WP_021440118.1,cds-WP_002919224.1,cds-WP_002915225.1,cds-WP_004176482.1,cds-WP_002898441.1,cds-WP_009309325.1,cds-WP_004151980.1,cds-WP_002918428.1,cds-AF52_RS07610,cds-WP_004145074.1,cds-WP_002914321.1
131,cds-WP_004146288.1,cds-WP_032430337.1,cds-WP_012068464.1,cds-WP_002912924.1,cds-WP_002901780.1,cds-WP_004145059.1,cds-WP_002920240.1,cds-WP_004146034.1,cds-WP_004151744.1,cds-WP_004151738.1,cds-WP_004152951.1,cds-WP_004150845.1
132,cds-WP_032430129.1,cds-WP_002889846.1,cds-WP_021440816.1,cds-WP_004901172.1,cds-WP_002920570.1,cds-WP_023301515.1,cds-WP_004183942.1,cds-WP_002914149.1,cds-WP_002916508.1,cds-WP_002922664.1,cds-WP_002904794.1,cds-WP_002914887.1
133,cds-WP_002916499.1,cds-WP_004185965.1,cds-WP_002913505.1,cds-WP_002890390.1,cds-WP_002882749.1,cds-WP_002887802.1,cds-WP_021440859.1,cds-WP_001140434.1,cds-WP_000617546.1,cds-WP_002918374.1,cds-WP_002888373.1,cds-WP_032428635.1
134,cds-WP_014907019.1,cds-WP_004179067.1,cds-WP_002919206.1,cds-WP_002885424.1,cds-WP_004144309.1,cds-WP_002912762.1,cds-WP_004180069.1,cds-WP_032429624.1,cds-WP_004200090.1,cds-WP_032429854.1,cds-WP_002888841.1,cds-WP_021441081.1
135,cds-WP_002914147.1,cds-WP_004151070.1,cds-WP_004144996.1,cds-WP_020324582.1,cds-WP_002885085.1,cds-WP_002910883.1,cds-AF52_RS27875,cds-WP_002883293.1,cds-WP_072001574.1,cds-WP_002892181.1,cds-WP_032428421.1,cds-WP_032429929.1
136,cds-WP_002919257.1,cds-WP_002890395.1,cds-WP_004152282.1,cds-WP_002917960.1,cds-WP_004140335.1,cds-WP_002907733.1,cds-WP_004217497.1,cds-WP_002892181.1,cds-WP_012068464.1,cds-WP_002886707.1,cds-WP_023280134.1,cds-WP_012737117.1
137,cds-WP_002887897.1,cds-WP_004175465.1,cds-WP_032430156.1,cds-WP_023157913.1,cds-WP_002901783.1,cds-WP_002915993.1,cds-AF52_RS25360,cds-WP_002914147.1,cds-WP_032429637.1,cds-WP_012737430.1,cds-WP_004145324.1,cds-WP_004180357.1
138,cds-WP_004146726.1,cds-WP_004174700.1,cds-WP_021441395.1,cds-WP_021313170.1,cds-WP_004174643.1,cds-WP_002887809.1,cds-WP_004140469.1,cds-WP_002912974.1,cds-WP_002883421.1,cds-WP_002884822.1,cds-WP_032428359.1,cds-WP_004180371.1
139,cds-WP_032429649.1,cds-WP_004151147.1,cds-WP_002885441.1,cds-WP_000124850.1,cds-WP_002888547.1,cds-WP_002916856.1,cds-WP_002884953.1,cds-WP_002901787.1,cds-WP_002912951.1,cds-WP_001140434.1,cds-WP_002896392.1,cds-WP_002922349.1
140,cds-WP_002916480.1,cds-WP_032430134.1,cds-WP_004145526.1,cds-WP_004145952.1,cds-WP_004145519.1,cds-WP_002884819.1,cds-WP_004174237.1,cds-WP_002888625.1,cds-WP_004174339.1,cds-WP_004177267.1,cds-WP_004144910.1,cds-WP_021441021.1
141,cds-WP_002885673.1,cds-WP_004145100.1,cds-WP_019725248.1,cds-WP_004150456.1,cds-WP_004150795.1,cds-WP_002911586.1,cds-WP_004148137.1,cds-WP_004174383.1,cds-WP_004176557.1,cds-WP_004144368.1,cds-WP_021440421.1,cds-WP_004217987.1
142,cds-WP_023157913.1,cds-WP_032429681.1,cds-WP_032429569.1,cds-WP_032103829.1,cds-WP_032429928.1,cds-WP_004145264.1,cds-WP_002918455.1,cds-WP_004150949.1,cds-WP_032430331.1,cds-AF52_RS0124105,cds-WP_002886947.1,cds-WP_004891261.1
143,cds-WP_002914027.1,cds-WP_004185057.1,cds-WP_004151538.1,cds-WP_002910097.1,cds-WP_002916871.1,cds-WP_004142079.1,cds-WP_032428312.1,cds-WP_002895871.1,cds-WP_004181399.1,cds-WP_002921192.1,cds-AF52_RS00620,cds-WP_032429516.1
144,cds-WP_004186726.1,cds-WP_002899276.1,cds-WP_002892402.1,cds-WP_032429664.1,cds-WP_020802655.1,cds-WP_032430131.1,cds-WP_002885682.1,cds-WP_002910105.1,cds-WP_002898590.1,cds-WP_004151535.1,cds-AF52_RS07280,cds-WP_002885077.1
145,cds-WP_032430277.1,cds-WP_002922415.1,cds-WP_004150921.1,cds-WP_001251971.1,cds-WP_004151145.1,cds-WP_004183273.1,cds-WP_032429747.1,cds-WP_032428356.1,cds-WP_002922428.1,cds-WP_032429737.1,cds-WP_002920779.1,cds-WP_004177403.1
146,cds-WP_002917952.1,cds-WP_004176700.1,cds-WP_002894949.1,cds-WP_032429939.1,cds-WP_002922964.1,cds-WP_002917889.1,cds-WP_002886896.1,cds-WP_002913890.1,cds-WP_032414845.1,cds-WP_032430315.1,cds-AF52_RS26555,cds-WP_002895156.1
147,cds-WP_004144780.1,cds-WP_004151853.1,cds-WP_020324670.1,cds-WP_014907019.1,cds-AF52_RS0123460,cds-WP_021440098.1,cds-WP_002891871.1,cds-WP_002885506.1,cds-WP_004150308.1,cds-WP_032430322.1,cds-WP_002914079.1,cds-WP_002895280.1
148,cds-WP_002894742.1,cds-WP_004144971.1,cds-WP_002891635.1,cds-WP_004151930.1,cds-WP_002911374.1,cds-WP_021440979.1,cds-WP_002911507.1,cds-WP_002920561.1,cds-WP_004180028.1,cds-WP_024622815.1,cds-WP_004174922.1,cds-WP_032429610.1
149,cds-WP_160333877.1,cds-WP_002890412.1,cds-WP_020802781.1,cds-WP_002895839.1,cds-WP_171991789.1,cds-WP_002904808.1,cds-WP_032428391.1,cds-WP_002918559.1,cds-WP_032430326.1,cds-WP_004150807.1,cds-WP_004150807.1,cds-WP_002917636.1
150,cds-WP_032429671.1,cds-WP_002920260.1,cds-WP_002894753.1,cds-WP_002895049.1,cds-WP_004210023.1,cds-WP_002905759.1,cds-WP_002894759.1,cds-WP_004183398.1,cds-WP_002913956.1,cds-WP_032421047.1,cds-WP_021441173.1,cds-WP_072271743.1
151,cds-WP_002883293.1,cds-WP_004151979.1,cds-WP_002894539.1,cds-WP_002918226.1,cds-WP_002893035.1,cds-WP_021441393.1,cds-WP_004893793.1,cds-WP_002882922.1,cds-WP_032429620.1,cds-WP_000091955.1,cds-WP_002914088.1,cds-WP_004145888.1
152,cds-WP_004147373.1,cds-WP_002890398.1,cds-WP_002912753.1,cds-WP_021441212.1,cds-WP_004180423.1,cds-WP_032430298.1,cds-AF52_RS25145,cds-WP_004179766.1,cds-WP_004174633.1,cds-WP_002910717.1,cds-WP_002918570.1,cds-WP_009484481.1
153,cds-WP_001207203.1,cds-WP_002918241.1,cds-WP_002885145.1,cds-WP_002916277.1,cds-WP_002916061.1,cds-WP_009484428.1,cds-WP_032429627.1,cds-WP_002888547.1,cds-WP_032430139.1,cds-WP_002920238.1,cds-WP_002888534.1,cds-WP_002916877.1
154,cds-WP_002910900.1,cds-WP_004142808.1,cds-WP_004177778.1,cds-WP_021440561.1,cds-WP_004174142.1,cds-WP_004141720.1,cds-WP_002916694.1,cds-WP_002914145.1,cds-WP_002884142.1,cds-WP_004151445.1,cds-WP_004192057.1,cds-WP_002916840.1
155,cds-WP_004147935.1,cds-WP_002918250.1,cds-WP_002914119.1,cds-WP_002917907.1,cds-WP_021440845.1,cds-WP_021441584.1,cds-AF52_RS0123345,cds-WP_004180506.1,cds-WP_002883015.1,cds-WP_002884142.1,cds-WP_002901632.1,cds-WP_032429827.1
156,cds-WP_002919126.1,cds-WP_014907250.1,cds-WP_002916483.1,cds-WP_002891641.1,cds-WP_021441231.1,cds-WP_004181446.1,cds-WP_002905689.1,cds-WP_032429893.1,cds-WP_004144926.1,cds-WP_004146033.1,cds-WP_002889429.1,cds-WP_004174006.1
157,cds-WP_002911440.1,cds-WP_004147672.1,cds-WP_002919515.1,cds-WP_002895089.1,cds-WP_002920779.1,cds-WP_004151865.1,cds-WP_021440963.1,cds-AF52_RS0123915,cds-WP_002917954.1,cds-WP_021440752.1,cds-WP_002898432.1,cds-WP_004174005.1
158,cds-WP_032429675.1,cds-WP_020801666.1,cds-WP_021441398.1,cds-WP_004175074.1,cds-WP_004209682.1,cds-WP_002918455.1,cds-WP_021440051.1,cds-WP_002914070.1,cds-WP_002882894.1,cds-WP_032429639.1,cds-WP_002922589.1,cds-WP_032417116.1
159,cds-WP_021440811.1,cds-WP_004151206.1,cds-WP_004148754.1,cds-WP_002895039.1,cds-WP_009307419.1,cds-WP_032430285.1,cds-WP_004105744.1,cds-WP_002887805.1,cds-WP_004145059.1,cds-WP_002919786.1,cds-WP_032429816.1,cds-WP_004222583.1
160,cds-WP_032429635.1,cds-WP_002886928.1,cds-WP_032417624.1,cds-WP_002917917.1,cds-WP_004183892.1,cds-WP_021440202.1,cds-WP_002908292.1,cds-WP_004150783.1,cds-WP_002898994.1,cds-WP_002898458.1,cds-WP_021440639.1,cds-WP_032429859.1
161,cds-WP_002888638.1,cds-WP_004118246.1,cds-WP_002913827.1,cds-WP_032417044.1,cds-WP_004145554.1,cds-AF52_RS01025,cds-WP_004179185.1,cds-WP_004147849.1,cds-WP_002894742.1,cds-WP_002911883.1,cds-WP_004183942.1,cds-AF52_RS02415
162,cds-WP_032429575.1,cds-WP_032430010.1,cds-WP_023301525.1,cds-WP_002920545.1,cds-WP_002896390.1,cds-AF52_RS0124285,cds-WP_004151671.1,cds-WP_004212174.1,cds-WP_002916587.1,cds-WP_002904825.1,cds-WP_032422490.1,cds-WP_032417109.1
163,cds-WP_004142216.1,cds-WP_032428268.1,cds-WP_004148858.1,cds-WP_004212571.1,cds-WP_004140489.1,cds-WP_032430330.1,cds-WP_002882531.1,cds-WP_004173845.1,cds-WP_004186128.1,cds-WP_002913434.1,cds-WP_002883021.1,cds-WP_004147385.1
164,cds-WP_002913838.1,cds-WP_032429675.1,cds-WP_002913838.1,cds-WP_023302155.1,cds-WP_002918467.1,cds-WP_004180084.1,cds-WP_002894722.1,cds-WP_032430200.1,cds-WP_000103754.1,cds-AF52_RS09860,cds-WP_004144895.1,cds-WP_004145376.1
165,cds-WP_002907489.1,cds-WP_002884743.1,cds-WP_002914027.1,cds-WP_002888565.1,cds-WP_032429877.1,cds-WP_019704938.1,cds-AF52_RS0123640,cds-WP_002886718.1,cds-WP_002901780.1,cds-WP_002916862.1,cds-WP_004192071.1,cds-WP_032409828.1
166,cds-WP_021441063.1,cds-WP_002911440.1,cds-WP_004180822.1,cds-WP_012737430.1,cds-WP_032429629.1,cds-WP_004221441.1,cds-WP_004179132.1,cds-WP_002913979.1,cds-WP_000429386.1,cds-WP_002891356.1,cds-WP_021314545.1,cds-WP_002896408.1
167,cds-WP_032430148.1,cds-WP_002894706.1,cds-WP_002890343.1,cds-WP_002894773.1,cds-WP_004145325.1,cds-WP_021441152.1,cds-WP_032429653.1,cds-WP_004151340.1,cds-WP_021441160.1,cds-WP_002910924.1,cds-WP_002883015.1,cds-WP_032429878.1
168,cds-WP_004144971.1,cds-WP_021440476.1,cds-WP_021440751.1,cds-WP_032429414.1,cds-WP_004142478.1,cds-WP_002885523.1,cds-WP_004151349.1,cds-WP_002890412.1,cds-WP_002895845.1,cds-WP_002918244.1,cds-WP_002902889.1,cds-WP_002921508.1
169,cds-WP_004151930.1,cds-WP_004174069.1,cds-WP_032430302.1,cds-WP_002907489.1,cds-WP_004184289.1,cds-WP_050484278.1,cds-WP_004210023.1,cds-WP_002912373.1,cds-WP_002912442.1,cds-WP_004181456.1,cds-WP_002910922.1,cds-WP_004177833.1
170,cds-WP_004151710.1,cds-WP_002910108.1,cds-WP_002889295.1,cds-WP_002883211.1,cds-WP_004183586.1,cds-WP_002903377.1,cds-WP_002884559.1,cds-WP_002922128.1,cds-WP_004183273.1,cds-WP_088296409.1,cds-WP_004173985.1,cds-WP_024622810.1
171,cds-WP_002903632.1,cds-WP_002922413.1,cds-WP_002887955.1,cds-WP_004147373.1,cds-WP_021440574.1,cds-WP_004144895.1,cds-WP_004140161.1,cds-WP_000135199.1,cds-WP_002883426.1,cds-WP_004144988.1,cds-WP_002915253.1,cds-WP_004145033.1
172,cds-WP_032429646.1,cds-WP_002886766.1,cds-WP_002920113.1,cds-WP_002889699.1,cds-WP_004149269.1,cds-WP_075209545.1,cds-WP_004144550.1,cds-WP_004152360.1,cds-WP_032430101.1,cds-WP_002892263.1,cds-WP_004174493.1,cds-WP_002898701.1
173,cds-WP_002888623.1,cds-WP_004890861.1,cds-WP_004145860.1,cds-WP_002886955.1,cds-WP_001040187.1,cds-WP_032429547.1,cds-WP_002907473.1,cds-WP_029884324.1,cds-WP_032429671.1,cds-WP_002886721.1,cds-WP_009308837.1,cds-WP_002914114.1
174,cds-WP_002887812.1,cds-WP_032429518.1,cds-WP_002917952.1,cds-WP_023158026.1,cds-WP_004143232.1,cds-WP_004148467.1,cds-WP_004184966.1,cds-WP_002891629.1,cds-WP_004177924.1,cds-WP_002914284.1,cds-WP_009309280.1,cds-WP_002890108.1
175,cds-WP_004144989.1,cds-WP_002917954.1,cds-WP_002911449.1,cds-WP_004151206.1,cds-WP_023286054.1,cds-WP_002916607.1,cds-WP_002920143.1,cds-WP_004143833.1,cds-WP_004180434.1,cds-WP_032430331.1,cds-WP_002903730.1,cds-WP_023279864.1
176,cds-WP_002887711.1,cds-WP_002922461.1,cds-WP_032430086.1,cds-WP_002888329.1,cds-WP_021440720.1,cds-AF52_RS18395,cds-WP_002901631.1,cds-WP_001040187.1,cds-WP_032430406.1,cds-WP_002918377.1,cds-WP_004141135.1,cds-WP_032429598.1
177,cds-WP_002884725.1,cds-WP_002915981.1,cds-WP_002895049.1,cds-WP_002918382.1,cds-WP_002886956.1,cds-WP_032429673.1,cds-WP_002892136.1,cds-WP_004214006.1,cds-WP_004176772.1,cds-WP_002889429.1,cds-WP_004177783.1,cds-WP_032430066.1
178,cds-WP_004177655.1,cds-WP_001287521.1,cds-WP_032429528.1,cds-WP_021312675.1,cds-WP_032417111.1,cds-WP_002912707.1,cds-WP_002906016.1,cds-WP_002883303.1,cds-WP_004181456.1,cds-AF52_RS0123645,cds-WP_004210690.1,cds-WP_009308616.1
179,cds-WP_004152427.1,cds-WP_004178748.1,cds-WP_002920548.1,cds-WP_032429528.1,cds-WP_002910846.1,cds-WP_004148971.1,cds-WP_004147758.1,cds-WP_032429655.1,cds-WP_002889726.1,cds-WP_071526670.1,cds-WP_004173858.1,cds-WP_032430295.1
180,cds-WP_002895839.1,cds-WP_004147373.1,cds-WP_002915213.1,cds-WP_085921749.1,cds-WP_021440225.1,cds-WP_002902516.1,cds-WP_157828762.1,cds-WP_004179165.1,cds-WP_021440179.1,cds-WP_032417115.1,cds-WP_004178884.1,cds-WP_021440524.1
181,cds-WP_004176729.1,cds-WP_002887969.1,cds-WP_002884631.1,cds-WP_000831330.1,cds-WP_004143806.1,cds-WP_072001565.1,cds-WP_021463904.1,cds-WP_001144069.1,cds-WP_002919794.1,cds-WP_004188324.1,cds-WP_171290763.1,cds-WP_004189553.1
182,cds-WP_004146456.1,cds-WP_002888565.1,cds-WP_002910097.1,cds-WP_021440529.1,cds-AF52_RS01615,cds-WP_002888683.1,cds-WP_021440209.1,cds-WP_004177353.1,cds-WP_004150803.1,cds-WP_004143831.1,cds-WP_002914091.1,cds-WP_021313530.1
183,cds-WP_002891634.1,cds-WP_002914070.1,cds-WP_002922461.1,cds-WP_004152033.1,cds-WP_002895053.1,cds-WP_032103891.1,cds-WP_004152230.1,cds-WP_004150047.1,cds-WP_004150214.1,cds-WP_002919224.1,cds-WP_032429685.1,cds-WP_020723563.1
184,cds-WP_032430205.1,cds-WP_032430294.1,cds-WP_002918686.1,cds-WP_032429675.1,cds-WP_004188166.1,cds-WP_002915102.1,cds-WP_004900323.1,cds-WP_002916849.1,cds-WP_032430336.1,cds-WP_032417044.1,cds-WP_002891804.1,cds-WP_002893466.1
